,Id_block_Mots_en_commun,Mots_en_commun,Id_block_Mots_differents,Mots_dans_nrc_pas_dans_elal,Id_block_Mots_als,Mots_en_alsacien,Id_block_text_fr,Text_fr,Id_block_text_als,Text_als
122,43.0,franc,18.0,chambre,24.0,uff,122.0,"Je ne le nie pas; mais il est triste d’être obligé de mourir de soif.
Il est triste d’être obligé de mourir de soif.
C'est bien fâcheux, il va être six heures, et le Dr Freundlich n'est pas encore là....
Quelle malheureuse idée j'ai eue...
c'est pour moi un véritable tourment !
",122.0,"Ich leigs nit, s'isch doch trüri, wenn m'r so verdurschte muess.
S’isch doch trüri, wenn m'r so verdurschte muess.
S'isch doch ari, jetzt isch glich sechs Uehre un d'r Dr. Freundlich isch als noch nit do...
Die unglicklich Idee, wie m'r do g'hett han...
s'isch m'r ganz e Kriz!
"
123,43.0,libre,,,24.0,Ja,123.0,"Je suis désolée pour le Dr Freundlich, que le père conduit, depuis trois heures, d'écurie en écurie, avec la moitié du conseil municipal.
Je me réjouis que Seppl soit aussi avec eux:
cela m'évite de rester avec cet idiot.
Je n'en suis pas certaine, mais je crois que nous ne nous convenons pas:
il écrit de belles lettres et de belles poésies, c'est vrai, mais il commet tant de maladresses.
",123.0,"Er düürt mi ganz, zettr am 3 Uehre schleppt ne jetzt d’r Vater mit 'm halwe Gemänerath vun Stallung zue Stallung
Ich bin nur froh, dass d'r Seppl äu mit ne isch,
so bin doch ich verschont gebliwwe vun dem Plebs.
Un d'rno ..... ich weiss gar nit... ich gläub, m'r passe doch nit recht zamme ;
scheeni Breef kann 'r schriewe un netti Gedichtle, diss isch wohr, awer er het e so ebs ung'schickts an sich...
"
124,43.0,noble,18.0,as,24.0,wohr,124.0,"Qui sait où il est aujourd’hui ?
Maintenant, tu n'as rien à dire:
ton fiancé est encore plus brillant que le mien;
mais tu verras comme je le ferai filer.
Jerry, à la bonne heure, c’est un autre jeune homme,
",124.0,"Wer weiss, wo der date-n-isch.
Jetzt, dü hesch nix ze reklameere,
diner Frejer isch noch goldig gäje mim.
Awer, dü wursch sehn, wie ich denne abflatere loss.
D'r Jerry, à la bonheur, diss isch e-u-andrer Burscht.
"
125,43.0,bonheur,18.0,pension,24.0,verdeene,125.0,"Avez-vous appris quelque chose ?
où sont-ils ?
Quelqu'un m'a dit qu'ils étaient dans le haut du village;
mais je crois qu’ils peuvent arriver à tout moment.
Seppl vient-il avec eux ?
",125.0,"Han 'r ebs vun ne erfahre?
— Wie stecke se?
Grad sait m'r äner, sie sin im Ewerdorf;
ich gläub awer, sie müehn alle-n-Aeueblick kumme.
Ud d'r Seppl, kummt 'r äu mit ?
"
126,43.0,retraite,19.0,encre,25.0,adje,126.0,"Il peut rester !
Vous êtes, aussi, trop difficile !
Vous voulez-vous moquer de lui!
Comme camarade, je dois faire l’article pour lui.
Vous êtes un farceur !
",126.0,"Der könnt bliewe !
Ihr sin äu zue difficil !
Ihr brüche-n-äu noch ze ütze !
Als Schmüser muess ich doch de-n-Artikel for ne mache.
Ihr sin e Schlimmer !
"
127,43.0,joie,19.0,affaire,25.0,bienand,127.0,"Viennent-ils ?
Il y avait de quoi rire à en être malade !
Qu'est-il arrivé ?
Chez Giltbür, une vache, d’un coup de queue, a fait tomber le chapeau de l'Inspecteur, et l'a piétiné des pieds de derrière
Le maître d'école lui a prêté le sien.
",127.0,"Kumme se ?
Zuem Kranklache !
Was isch g’schehn ?
Bim Giltbüür hett im Inspakter e Küh mit 'm Waddel de Huet vum Kopf g'schläuje un isch d’rno mit 'm Hingerfuess dring getrette.
Jetzt hett 'm d'r Schuelmeischter siner gelehnt.
"
128,43.0,dictionnaire,,,25.0,Fränz,128.0,"Aïe!
Aïe!
Ce n’est pas tout!
Chez Quetschelandrees, il a marché sur les dents d'un râteau, de telle façon que le manche lui a brisé son lorgnon sur le nez....
Il n’y voit presque plus
",128.0,"Ei !
Ei !
Diss isch nit alles!
Bim Quetschelandrees isch ’r d'rno uf d’Zähn vum e Räche getrette, so dass ‘m d'r Steel d'Brill uff d'r Nas verschläuje hett...
Er sieht kenn Bröesel meh...
"
129,44.0,liberté,,,25.0,gän,129.0,"Jerry, écoute!
— Comment cela va-t-il? As-tu fait l’article pour moi, penses-tu que l'affaire réussira ?
Oh, cela va très bien, je te dis très bien, comme sur des roulettes !
As-tu dit tout ce qu'il y avait à dire:
le nombre de champs, la quantité de bétail, le nombre de chevaux, de bœufs, bref tous mes biens ?
",129.0,"Jerry, Horich!
— Wie steht’s, hesch d'r Artikel for mi gemacht, mänsch, dass 's gehn könnt ?
O es geht ganz famos, famos säuj ich dir, wie uff Röllele !
Hesch ere alles ganz genäuj g'sait,
wie veel Acker, wie veel Rindveeh, wie veel Rösser, wie veel Ochse, korzum, was fir e Vermöje, dass m'r han ?
"
130,44.0,bouquet,19.0,aller,25.0,wunderfitzi,130.0,"Elle a dû s’en lécher les doigts ?
Et comment!
M'aime-t-elle déjà ?
Elle est amoureuse de toi jusqu'aux oreilles !
Tu es le diable, tu apportes la besogne toute faite.
",130.0,"Es hett sich allewaj d'Finger d'rnooch g'schleckt !
On wie!
Hetts mi äu schun gäre ?
Verleebt isch's in di bis iwer d'Ohre.
Dü bisch e Satan dü bringsch doch alles fertig.
"
131,44.0,témoignage,19.0,théâtre,26.0,Vater,131.0,"Il faut que je danse au moins une fois avec elle.
Oui, cela ne peut pas faire de mal.
Marguerite!
Voulez-vous danser avec moi?
C'est une corvée!
",131.0,"Ich muess allewaj doch emol äner mit-ere tönze ?
Jo, es kann nix schade.
Grethl !
Welle m'r!
S’isch halt e Corwée!
"
132,44.0,adoration,,,26.0,Herr,132.0,"Merci pour le compliment!
Mlle Marie ?
N'est-il pas vrai, M. l'Inspecteur, que, chez les anciens Egyptiens, les animaux étaient sacrés ?
C'est juste, on leur construisait même des temples.
Comme je transpire !...
",132.0,"Merci fir's Compliment...!
Mamwsell Marie ?
Nicht wahr, Herr Inspektor, bei den alten Aegyptern waren die Tiere geheiligt ?
Richtig, man baute ihnen sogar Tempel.
Wie ich schwitze !
"
133,45.0,diplôme,19.0,bicyclette,27.0,Herr,133.0,"L’INSTITUTEUR
Non, de vrais temples:
en particulier, le bœuf Apis était un animal sacré.
Très juste!
très juste!
",133.0,"LEHRER
Nein, richtige Tempel,
hauptsächlich der Apisstier war ein heiliges Tier.
Sehr richtig!
Sehr richtig !
"
134,45.0,gras,19.0,lieu,28.0,bitte,134.0,"L’INSTITUTEUR
N'est-il pas vrai qu'il était noir avec des taches blanches ?
Oui, oui, noir avec des taches blanches.
Comme je transpire !...
Ah! Dewoltebür de Dingelse en a aussi un noir avec des taches blanches:
",134.0,"LEHRER
Nicht wahr, er musste schwarz sein mit weissen Flecken.
Ja, ja, schwarz mit weissen Flecken.
Wie ich schwitze !...
Ah, d’r Dewoltebüür in Dingelse hett e so äne schwarz mit wisse Flecke.
"
135,45.0,charmant,19.0,tourner,28.0,wichtigen,135.0,"Sacrebleu!
Merci bien, une autre fois!
Vous savez, il ne faut pas vous gêner:
si vous vous gênez, nous serons gênés nous-mêmes !
Permettez, il faut que je note cette expression !
",135.0,"Alle Wetter!
Danke bestens, ein ander Mal.
Wissener, Ihr müehn i nit scheneere;
wenn ’r i scheneere, sin 'r hinge hott!
Bitte sehr, das muss ich mir notieren !
"
136,46.0,charmant,19.0,façon,29.0,Wunsche,136.0,"Maintenant, dois-je vous demander bêtement ?
Connaissait-on déjà, à cette époque, la «fièvre aphteuse» ?
L'histoire des épidémies est très ancienne
L’INSTITUTEUR
Les épidémies sont aussi dangereuses pour les animaux que pour les hommes....
",136.0,"Jetzt muess i äu dumm fröuje ?
— Hett m'r in zelle Zytte äu schun d’„Mäul- und Klauenseuche” kennt ?
Die Geschichte der Seuchen ist sehr alt...
LEHRER
Die Seuchen sind gleich gefährlich für Tiere und Menschen .....
"
137,46.0,goût,19.0,manger,29.0,gemäss,137.0,"L’INSTITUTEUR
Parmi les épidémies qui ont été le plus nuisibles aux hommes, il faut citer:
la peste noire qui, aux 6e, 14e, 16e et 17e siècle, a fait de nombreuses victimes.
Juste!
Je vois que vous êtes très ferré en histoire, Mr l'Instituteur !
",137.0,"LEHRER
Von den Seuchen, die dem Menschen sehr nachteilig waren, sind zu bemerken:
der Schwarze Tod, der im 6., 14., 16. und 17. Jahrhundert bedeutende Opfer forderte .....
Richtig!
Ich sehe, Sie sind sehr gut in der Geschichte beschlagen, Herr Lehrer.
"
138,46.0,enthousiaste,19.0,tête,29.0,höchster,138.0,"J'ai eu la note «très bien» sur mon certificat.
II sait tout de même quelque chose notre Instituteur.
Ce n'est pas un imbécile, comme je croyais !
Nous pourrions bien faire blanchir sa chambre, comme il l'a demandé....
Et lui donner deux stères de bois de plus pour l'hiver.
",138.0,"Ich hatte die Note recht gut auf meinem Zeugnis.
Er kennt doch ebs unser Lehrer !
Er isch doch kenn so Simpel, wie i gemänt hab!
M'r könnt 'm doch sin Zimmer frisch wissle lon wie ’r s’Begehre gemacht hett...
Un zwei Steer Holz meh guet heisse for de Winter.
"
139,47.0,père,19.0,paysan,29.0,Stelle,139.0,"Il a appris tout cela dans les livres!
—
Fichez-nous la paix, vous êtes plein comme un obus!
Il faut que je note cette expression.
L’IVROGNE
",139.0,"Diss hett 'r alles üs de Buecher !
—
Mache, dass 'r furt kumme, ihr sin jo voll wie e Bumm !
Das muss ich mir notieren.
LUMP.
"
140,47.0,accord,,,29.0,Fränz,140.0,"— En trois semaines, je n’ai pas bu une goutte de vin, ni de bière!
Vous ne pouvez plus vous tenir debout !
Je ne mens pas, je suis ivre rien qu'en voyant du vin et de la bière;
je ne mens pas, je tiens cela de mon père;
c’est ainsi dans la famille, je ne mens pas.
",140.0,"— Ich hab in drej Wuche kenn Tropfe Wyn un Beer getrunke!
Ihr könne jo nemmi stehn !
Ich leigs nit, ich wurr voll, wenn i numme Wyn un Beer seh;
ich leigs nit, s'isch e Erbstick vun mim Vater,
ja s'isch in d'r Fameli, ich leigs nit.
"
141,48.0,pire,19.0,drôle,29.0,äufmerksam,141.0,"Avec les gros messieurs, il ne fait pas bon manger des cerises.
Je ne mens pas.
Il est sur la liste des ivrognes.
Oh!
tous ceux, même les meilleurs, qui ont de mauvais rapports avec le Maire, sont inscrits successivement sur la liste des ivrognes !
",141.0,"Mit grosse Herre isch nit guet Kirsche-n-asse,
ich leigs nit.
Er isch uff d'r Lumpelischt.
Ho,
hie kumme nooch un nooch alli bessere Lytt, wie schlecht stehen mit 'm Maire, uff d’Lumpelischt !
"
142,48.0,père,,,29.0,gemacht,142.0,"L’ivrogne!
Par dessus le marché, il est encore braconnier !
L’IVROGNE
Ici tout le monde braconne:
le maître d’école, l’adjoint, le Maire et aussi le curé.
",142.0,"Der Lump !
D'rbie isch 'r äu noch Braconnier !
LUMP.
Ho, hie braconneert alles:
D'r Schuelmeischter, di Adjund, d'r Maire un sogar d'r Pfarrer.
"
143,49.0,homme,,,29.0,treuer,143.0,"L’IVROGNE
Je ne mens pas, l'ordre est dans la maison.
Jésus, quelle corvée! quelle corvée!
Ah! c’est maintenant fini!
— Père, laissez donc un peu Monsieur se reposer ....
",143.0,"LUMP.
Ich leigs nit, in dem Hüs isch Ordnung.
Jessas, diss Corwée, diss Corwée !
Ah do sin’r jetzt endli!
— Vater, awer täte-n-'r dem Herre doch e biss'l sini Ruehj lon...
"
144,49.0,maison,20.0,monde,29.0,Häus,144.0,"Le Monsieur a maintenant assez vu de bestiaux et d'écuries !
Sans doute!
Pour moi, je ne puis jamais assez en voir!
Depuis longtemps déjà, je serais revenu avec lui, mais il a agi à sa guise.
Il a voulu tout voir, tout!
",144.0,"Der Herr wurd jetzt genue Vieh un Stallunge g'sahn han.
Allerdings !
M'r kann nit genue sahn !
Ich wär schun lang mit 'm kumme, awer er hett's nit andersch geton.
Alles hett 'r welle sahn, alles !
"
145,50.0,père,20.0,nouveau,30.0,lebhafte,145.0,"Si on veut la décoration, on doit faire bien des choses !
Nous avons rencontré 3 ou 4 fois l’adjoint qui crève de rage!
Vous restez maintenant un peu avec nous ?
Nous ne vous laissons plus partir!
Vous voulez bien maintenant prendre part un peu à la fête ?
",145.0,"Wenn m'r de Orde han will, muess m'r sich manches g'falle lon.
M’r han ebbe 3—4 mol d'r Adjund angetroffe, der verknellt for Wueth !
Gelte Se, Sie halte uns jetzt au e biss'l G'sellschaft ?
M'r lon se jetzt nemmi furt!
Sie wäre jetzt äu e biss'l de Massti mitmache welle ?
"
146,50.0,bien,20.0,lettre,30.0,gemacht,146.0,"je rêve de la vie de la campagne.
Naturellement, c'est selon ce que j'y trouverais.
En attendant, mes meilleurs remerciments pour l’amabilité que vous avez eue de me montrer ici tout ce qui méritait d'être vu.
Il y a encore bien des choses à voir ici....
Nous l'avons fait volontiers.
",146.0,"ich schwärme für das Landleben
natürlich je nachdem.
Unterdessen besten Dank für ihre Liebenswürdigkeit, die Sie hatten, mir alles Sehenswerte hier zu zeigen.
S'isch noch manches ze sehn hie...
S'isch gäre g’schehn.
"
147,50.0,tuer,21.0,lettre,31.0,garanteer-i,147.0,"Bien, nous viendrons vous chercher au moment du diner.
Adieu, en attendant.
Quel savant !
Un homme fin!
Un homme sage!
",147.0,"Guet, m'r kumme-n-i hole, wenn's Asseszytt isch!
Adjes en attata!
Gelehrter Herr !
E finer Herr !
E-n-artiger Herr !
"
148,50.0,demander,,,31.0,Kriz,148.0,"Un homme savant!
Tous les hommes devraient être ainsi :
on peut au moins parler avec lui!
Marie, Marguerite, j'ai invité mes meilleurs amis à dîner à la maison avec moi et l'Inspecteur.
Françoise a fait cuire le gros jambon.
",148.0,"E g'schieder Herr !
So sotte-se-n-alli sin,
mit dem kann m'r doch redde !
Marie un Grethl, ich hab do mini guete Frind inggelade, mit mir un mit 'm Inspakter bie üns d’häm z’Nacht ze-n-asse.
D’Fränz hett denne grosse Schangbong abkocht.
"
149,51.0,père,21.0,démission,31.0,Hüs,149.0,"Garçon, une carte postale illustrée, s'il vous plait.
Hélas! Nous n'en avons pas encore, mais je veux parler au Conseil municipal du désir de M. l'Inspecteur.
Bien, apportez-moi un quart de vin !
Non pas, ce serait du vin quelconque !
Attendez, je vais aller moi-même chercher, auprès de l’aubergiste, une bouteille de vin bouché.
",149.0,"Kellner, bitte, eine Ansichtspostkarte !
Diss han m'r leider noch nit, awer ich wur's Anlejes vum Herre Inspakter im Gemäneroth vorbringe.
Gut denn, so bringen Sie mir ein Viertelchen Wein !
Nee, nix do, do wurd nix drüs!
Warte Se, ich will selwer ferri zuem Wirth e Fläschl Stöpferle hole.
"
150,51.0,suite,21.0,fin,32.0,wichtigen,150.0,"Le dernier billet?
«Les derniers sont les meilleurs, qui ne risque rien ne peut rien gagner !»
Dix centimes le billet!
Ainsi vous apprenez pour devenir Sous-Préfet.
C’est encore plus difficile que d’être gendarme ?
",150.0,"S'letscht Billet ?
— „Die letzten sind die Besten, wer nichts reskiert, kann nichts gewinnen !”
Zehn Pfenni s'Billet !
Also, gelte, ihr lehre uff Kreisdirakter ?
Isch diss noch schwerer wie Gendarm?
"
151,51.0,idée,,,32.0,Opposition,151.0,"Mon père m'a toujours dit, si tu n'étais pas aussi bête, tu aurais étudié....
Le numéro 55 a gagné!
qui a le numéro 55 ?
Jerry, vous avez gagné!
Voilà le numéro 55.
",151.0,"Miner Vater saöt allewyl, wenn de kenn Simpel gewahn wärsch, ze hättsch stüdeert...
Nümero fünfefuffzig hett gewunne !
Wer hett's, Nümero fünfefuffzig ?
Jerry, ihr han gewunne !
Do isch's Nümero fünfefuffzig!
"
152,51.0,gouvernement,,,32.0,bekumme,152.0,"Voilà un bon fricot !
«Fricot»!
Il faut que je note ce mot.
Tiens, garde les canards, pour que je puisse danser avec Marguerite !
Vous m'excuserez, Mademoiselle Marie, je ne sais pas danser, j'essaierai toutefois la prochaine valse avec vous....
",152.0,"Diss gitt e guets Fricot !
Fricot!
Das muss ich mir notiren.
De, hepp die Ente, dass i mit 'm Grethl tanze kann!
Sie entschuldigen Fräulein Marie, den Tanz kenne ich nicht, ich werde den nächsten mit ihnen versuchen .....
"
153,52.0,bien,22.0,ordre,33.0,Ja,153.0,"Même pas en songe, il ne me viendrait à l'idée d'écrire des bétises comme M. l'Inspecteur !
Allons, Seppl, j'ai pensé que tu voudrais bien danser celle-ci avec moi ?
Nom d'un chien, nom d’un chien, c'est que j'ai presque oublié !
Aïe, aïe, aïe, et mes canards.
Je ne peux pourtant pas danser ainsi!
",153.0,"Diss tät m'r jetzt nit im Träum ingkumme, so Veehheite-n-uff ze schriewe wie d'r Herr Inspakter !
Alle, Seppl, ich hab gemänt, dü witt denne mit m'r tanze ?
E heilig, e heilig, diss hätt i fascht vergesse !
Ei, ei, ei, un do mini Ente
so kann i doch nit tanze !
"
154,52.0,simple,22.0,rester,33.0,gän,154.0,"Il faut que je danse avec cette cuisinière, je ne peux pas faire autrement, savez-vous, elle était encore, récemment, servante à la maison.
N'ayez aucune crainte, ils ne mordent pas!
Cela devient de plus en plus fou!
A peine me croyais-je en repos. cela recommence de nouveau.
Ce n'est pas assez que j'aie été traîné dans des écuries....
",154.0,"Ich muess mit dere Köche tanze, es geht nit andersch, wisse-n-’r, sie isch friehjer bie is Mäud gewahn.
Sie brüche kenn Angst ze han, sie bisse nit !
S'wird immer toller!
Kaum glaubte ich meine Ruhe zu haben, so fängt's von neuem an.
Nicht genug, dass ich in X Stallungen herumgeschleppt worden bin....
"
155,52.0,impossible,22.0,contenir,33.0,Angst,155.0,"M. l'Inspecteur, voici une bouteille qui ressusciterait un mort.
M. le Maire, entendez-vous cette étonnante chanson populaire ?
Quel naturalisme dans les mots et dans la musique!
Si je pouvais noter cet air sur place
mais ces maudits canards!
",155.0,"Herr Inspakter, do hawich e Tröpfel, vun dem wurd e Toder wid'r lawandi.
Herr Bürgermeister, hören Sie dieses wunderschöne Volkslied ?
— Diese Natürlichkeit in Worten und Musik ?
Wenn ich sie nur an Ort und Stelle notieren könnte
aber diese verfluchten Enten.
"
156,53.0,mettre,,,33.0,Opposition,156.0,"Oh! certes, avec le plus grand plaisir !
Je reviens à l'instant.
Trop d'honneur!
trop d'honneur!
Aïe mes rhumatismes !
",156.0,"O, ja, mit 'm gröeschte Vergnüeje !
Ich komme sofort wieder.
Zue veel Ehr!
zue veel Ehr!
Ei mini Rhümatisse !
"
157,53.0,profit,,,33.0,Dreck,157.0,"Si quelqu'un me voyait avec ces canards....
Je serais curieux de savoir où il les a trouvés!
Il est impossible de croire qu'un Monsieur aussi fin puisse s'intéresser à ces bêtes !
En attendant, je serais heureux de pouvoir les passer à un autre.
Hé, Doni, pourriez-vous me tenir ces canards un moment ?
",157.0,"Wenn mich äner e so mit denne-n-Ente sahn thät...
— S'isch doch merikwirdig wie muess ’r die Ente uffgegawelt han ?
M'r sott's nit mäne, dass sich e so finer Herr e so for's Veeh interesseere kann!
— En attata, wär ich froh, es thät se-n-emes andersch hewe.
Heh, Doni, könnte-n-r m'r nit e-n-Aeueblick de Ente hewe ?
"
158,53.0,père,,,33.0,gemacht,158.0,"Très volontiers, M. le Maire, si ça ne dure pas trop longtemps ?
Un moment!
Avec ces maudites bêtes, je ne peux même pas servir mes gens, mais je ne pouvais pas refuser au Maire !
Allons, hop, viendrez-vous bientôt ?
Et les deux chopes ?
",158.0,"Recht gäre, Herr Maire, 's wurd doch nit ze lang düre ?....
E Moment!
Mit dem verdammte Lumpeveeh kann ich mini Lytt nit emol serveere, awer ich hab doch im Maire nit refüseere könne !
Alle hopp, wurd's ball,
un die zwei Schöpple ?
"
159,54.0,suite,23.0,parler,34.0,mine,159.0,"Aubergiste !
Hé, l’aubergiste !
Aïe, aïe, aïe, que faire?
— Les maudits canards ......
si seulement ils étaient au diable!
",159.0,"Wirtschaft !
Heh, Wirtschaft!
Ei, ei, ei, was do mache ?
— Die verdammte-n-Ente ...
Wenn se numme bim Schinder wäre !
"
